feature,importance
cat__neighborhood_GLEN OAKS,0.0
cat__neighborhood_GRANT CITY,0.0
cat__neighborhood_MORNINGSIDE HEIGHTS,0.0
cat__neighborhood_GRASMERE,0.0
cat__neighborhood_MIDWOOD,0.0
cat__neighborhood_MIDTOWN CBD,0.0
cat__neighborhood_SHEEPSHEAD BAY,0.0
cat__neighborhood_GRYMES HILL,0.0
cat__neighborhood_HILLCREST,0.0
cat__neighborhood_HOLLISWOOD,0.0
cat__neighborhood_HUNTS POINT,0.0
cat__neighborhood_JAMAICA BAY,0.0
cat__neighborhood_JAMAICA HILLS,0.0
cat__neighborhood_LONG ISLAND CITY,0.0
cat__neighborhood_KEW GARDENS,0.0
cat__neighborhood_OAKWOOD,0.0
cat__neighborhood_OAKWOOD-BEACH,0.0
cat__neighborhood_FLORAL PARK,0.0
cat__neighborhood_FLATIRON,0.0
cat__neighborhood_ROSSVILLE-RICHMOND VALLEY,0.0
cat__neighborhood_ROSSVILLE-CHARLESTON,0.0
cat__neighborhood_ROSSVILLE,0.0
cat__neighborhood_COUNTRY CLUB,0.0
cat__neighborhood_DONGAN HILLS-COLONY,0.0
cat__neighborhood_DONGAN HILLS-OLD TOWN,0.0
cat__neighborhood_RICHMONDTOWN-LIGHTHS HILL,0.0
cat__neighborhood_RICHMONDTOWN,0.0
cat__neighborhood_KIPS BAY,0.0
cat__neighborhood_RED HOOK,0.0
cat__neighborhood_DOWNTOWN-FULTON MALL,0.0
cat__neighborhood_PORT IVORY,0.0
cat__neighborhood_PELHAM PARKWAY SOUTH,0.0
cat__neighborhood_PELHAM GARDENS,0.0
cat__neighborhood_PARKCHESTER,0.0
cat__neighborhood_EMERSON HILL,0.0
cat__neighborhood_FINANCIAL,0.0
cat__neighborhood_WYCKOFF HEIGHTS,0.0
